"TypeId","DisplayName","Rarity","ResourceDirectory","DamageType","DamageTypeSource","MaxHitPoints","Attack","Defense","MagicResistance","AttackIntervalSeconds","EffectiveAttackIntervalSeconds","MoveSpeedMetresPerSecond","LifeDeduct","RawMedianDps","WinsorizedMedianDps","RawMedianTtdSeconds","WinsorizedMedianTtdSeconds","OutputReference","DefenseReference","PanelPower","PanelModelStatus","AbilityModelKind","OutputScenarioLow","OutputScenarioMain","OutputScenarioHigh","DefenseScenarioMain","EquivalentEntityContributionLow","EquivalentEntityContribution","EquivalentEntityContributionHigh","AbilityPowerMultiplier","ContinuousPower","AbilityEvidence","RiskFlags","ScenarioEventCount","ScenarioEventTimesSeconds","ScenarioAttackCount","ScenarioSpecialAttackCount","RarityMedianPower","IsotonicRarityMedianPower","CompressionAlpha","RarityBaseCost","WithinTierFactor","RawCostBeforeRounding","FinalBaseCost","R1InitialCost","R1CalibrationKappa","R1CalibratedRawCost","Elite1EntityCount","Elite1TotalPower","Elite1TotalCost","Elite1PowerPerCostRatio","Elite2ResourceDirectory","Elite2ResourceSource","Elite2PanelPower","Elite2ContinuousPowerPerBody","Elite2PanelPowerStatus","Elite2TotalPower","Elite2TotalCost","Elite2PowerPerCostRatio","Elite3ResourceDirectory","Elite3ResourceSource","Elite3PanelPower","Elite3ContinuousPowerPerBody","Elite3PanelPowerStatus","Elite3TotalPower","Elite3TotalCost","Elite3PowerPerCostRatio","EliteEfficiencyRisk"
"1108","乌萨斯裂兽","2","1108_uterer","Physical","Staging","3500","380","100","20","1.5","0.75","1.7","1","106.66666666666666666666666667","106.666666666667","11.25","11.25","150","51.1","0.395671294124466","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.395671294124466","No quantified ability scenario; base panel only.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","1.33561532429284","9.349307270049866643846757072","9",,,,"2","0.791342588248932","18","0.0439634771249406666666666667","1108_uterer_2","Dedicated","0.625611247089854","0.625611247089854","DedicatedPanelPower","1.876833741269562","27","0.0695123607877615555555555556","1108_uterer_2","InheritedE2","0.625611247089854","0.625611247089854","InheritedE2PanelPower","3.128056235449270","45","0.0695123607877615555555555556","E2 dedicated variant efficiency differs from E0 by +58.11388300841859262470067248%; C0 is unchanged."
"1111","乌萨斯突击者","3","1111_ucommd","Physical","Staging","7500","550","500","50","2.2","1.10","1.5","1","227.27272727272727272727272727","227.272727272727","150.00","150","150","51.1","2.10893508371718","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","2.10893508371718","No quantified ability scenario; base panel only.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","1.35","16.53328091117835","17",,,,"2","4.21787016743436","34","0.12405500492454","1111_ucommd_2","Dedicated","3.0802968471092","3.0802968471092","DedicatedPanelPower","9.2408905413276","51","0.1811939321828941176470588235","1111_ucommd_2","InheritedE2","3.0802968471092","3.0802968471092","InheritedE2PanelPower","15.4014842355460","85","0.1811939321828941176470588235","E2 dedicated variant efficiency differs from E0 by +46.0593486680448742491006192%; C0 is unchanged."
"1116","普通囚犯","2","1116_liprr","Physical","Staging","5500","280","60","0","2.0","1.00","1.1","1","14","14","16.10","16.1","150","51.1","0.171482922456039","BaseOrdinaryCombat","OpeningHitsThenSteady20Seconds","6.1499999999999999999999999995","6.1499999999999999999999999995","6.1499999999999999999999999995","1","0","0","0","2.47991935352745","0.4252638181981780752722047706","BONDS: initial ASPD -50; before attack 4, release and gain ATK +50%. Formula gives the first three attacks the opening state and the remainder the released state.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","1.35","9.4499999999999865","9",,,,"2","0.8505276363963561505444095412","18","0.047251535355353119474689419","1116_liprr_2","Dedicated","0.4835183081724","1.199086410221584552102732380","DedicatedPanelPower","3.597259230664753656308197140","27","0.133231823357953839122525820","1116_liprr_2","InheritedE2","0.4835183081724","1.199086410221584552102732380","InheritedE2PanelPower","5.995432051107922760513661900","45","0.133231823357953839122525820","E2 dedicated variant efficiency differs from E0 by +181.96295074009701040338523869%; C0 is unchanged."
"1118","拳手囚犯","4","1118_lidbox","Physical","Staging","8000","300","300","0","1.2","0.60","1.6","1","25","25","51.10","51.1","150","51.1","0.408248290463863","BaseOrdinaryCombat","OpeningHitsThenSteady20Seconds","18.13","18.13","18.13","1","0","0","0","4.25793377120875","1.7382941830043213534517044012","BONDS: first three attacks at ASPD -50; released attacks gain ATK +50% and ignore 60% of target DEF.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.75","16.409861341439100","16",,,,"2","3.4765883660086427069034088024","32","0.1086433864377700845907315251","1118_lidbox_2","Dedicated","1.57442044545722","6.7037779847938208417658146750","DedicatedPanelPower","20.111333954381462525297444025","48","0.4189861240496138026103634172","1118_lidbox_2","InheritedE2","1.57442044545722","6.7037779847938208417658146750","InheritedE2PanelPower","33.518889923969104208829073375","80","0.4189861240496138026103634172","E2 dedicated variant efficiency differs from E0 by +285.65267319755826546771581157%; C0 is unchanged."
"1119","强壮囚犯","4","1119_vofsd","Physical","Staging","11000","600","700","0","3.3","1.65","0.8","1","181.81818181818181818181818182","181.818181818182","453.60","453.6","150","51.1","3.28019074256308","BaseOrdinaryCombat","OpeningHitsThenSteady20Seconds","1.2575","1.2575","1.2575","1.2727272727272727272727272727","0","0","0","1.26509072617522","4.1497388885023609999079828776","BONDS: first three attacks at ASPD -50; released attacks gain ATK +50%, MR +40 and regen 300/s. Output release follows attack count; defense effects use the fixed 10-second midpoint convention.","Actual release time changes defense-effect uptime.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.11823156099724","24.466699818114276749510304112","24",,,,"2","8.299477777004721999815965755","48","0.1729057870209317083294992866","1119_vofsd_2","Dedicated","4.40134072683744","5.5680953362593475757378962368","DedicatedPanelPower","16.704286008778042727213688710","72","0.2320039723441394823224123432","1119_vofsd_2","InheritedE2","4.40134072683744","5.5680953362593475757378962368","InheritedE2PanelPower","27.840476681296737878689481184","120","0.2320039723441394823224123432","E2 dedicated variant efficiency differs from E0 by +34.17941431656850136510342244%; C0 is unchanged."
"1121","重犯","5","1121_lifbos","Physical","Staging","20000","800","400","0","3.0","1.50","0.8","1","333.33333333333333333333333333","333.333333333333","200.00","200","150","51.1","2.94915970135872","BaseOrdinaryCombat","OpeningHitsThenSteady20Seconds","1.215","1.215","1.215","1.4285714285714285714285714286","0","0","0","1.31746509848052","3.8854149763853469976514521344","BONDS: initial ASPD -50 and DEF +300; before attack 4, release and gain ATK +50%. Output follows attack count; opening DEF uses the fixed first 10 seconds.","Actual release time and the first-release ally effect are not fully determined.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","0.997543990776711","23.028575026712631693546905437","23",,,,"2","7.7708299527706939953029042688","46","0.1689310859297976955500631363","1121_lifbos_2","Dedicated","5.04168317669662","6.6422416228941933846350198424","DedicatedPanelPower","19.926724868682580153905059527","69","0.2887931140388779732450008627","1121_lifbos_2","InheritedE2","5.04168317669662","6.6422416228941933846350198424","InheritedE2PanelPower","33.211208114470966923175099212","115","0.2887931140388779732450008627","E2 dedicated variant efficiency differs from E0 by +70.95320997278799603350523674%; C0 is unchanged."
"1131","变异沙地兽","2","1131_sbeast","Physical","Staging","2700","320","100","0","2.5","1.25","1.7","1","16","16","9.00","9","150","51.1","0.137064556904021","BaseOrdinaryCombat","DeathSummon20Seconds","1","1","1","1","0.11324462795808848","0.11324462795808848","0.11324462795808848","1","0.25030918486210948","BONDS E0: 0.2 seconds after death, summon two 1137. Scenario convention: parent death at 10 seconds, so spawn is at 10.2 seconds; contribution uses child PanelPower * remaining lifetime / 20.","Actual death time and spawn placement are encounter dependent.","1","10.2",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","1.01476794213166","7.1033755949216098523205786834","7",,,,"2","0.50061836972421896","14","0.0357584549803013542857142857","1131_sbeast_2","Dedicated","0.306485666543278","0.41973029450136648","DedicatedPanelPower","1.25919088350409944","21","0.0599614706430523542857142857","1131_sbeast_2","InheritedE2","0.306485666543278","0.41973029450136648","InheritedE2PanelPower","2.09865147250683240","35","0.0599614706430523542857142857","E2 dedicated variant efficiency differs from E0 by +67.68473547328590187560971494%; C0 is unchanged. | E2 ability definition from BONDS is not separately remodeled; the E0 ability contribution is reused without an invented numeric modifier."
"1132","变异岩蛛","3","1132_sarchn","Physical","Staging","2500","360","200","0","1.5","0.75","1.1","1","80","80","10.50","10.5","150","51.1","0.331042355440947","BaseOrdinaryCombat","DeathSummon20Seconds","1","1","1","1","0.16986694193713272","0.16986694193713272","0.16986694193713272","1","0.50090929737807972","BONDS E0: 0.2 seconds after death, summon three 1137. Scenario convention: parent death at 10 seconds, so spawn is at 10.2 seconds; contribution uses child PanelPower * remaining lifetime / 20.","Actual death time and spawn placement are encounter dependent.","1","10.2",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","0.75","9.18515606176575","9",,,,"2","1.00181859475615944","18","0.0556565885975644133333333333","1132_sarchn_2","Dedicated","0.524917289170082","0.69478423110721472","DedicatedPanelPower","2.08435269332164416","27","0.0771982479008016355555555556","1132_sarchn_2","InheritedE2","0.524917289170082","0.69478423110721472","InheritedE2PanelPower","3.47392115553607360","45","0.0771982479008016355555555556","E2 dedicated variant efficiency differs from E0 by +38.70459876547285592911979241%; C0 is unchanged. | E2 ability definition from BONDS is not separately remodeled; the E0 ability contribution is reused without an invented numeric modifier."
"1134","源石畸变体","4","1134_diamd","Magic","Staging","4000","1000","2000","80","4.0","2.00","0.7","1","400","400","185.90","185.9","150","51.1","3.11468126778159","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","3.11468126778159","No quantified ability scenario; base panel only.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.941385381029292","20.597338095397994533614045490","21",,,,"2","6.22936253556318","42","0.1483181556086471428571428571","1134_diamd_2","Dedicated","4.99718421390892","4.99718421390892","DedicatedPanelPower","14.99155264172676","63","0.2379611530432819047619047619","1134_diamd_2","InheritedE2","4.99718421390892","4.99718421390892","InheritedE2PanelPower","24.98592106954460","105","0.2379611530432819047619047619","E2 dedicated variant efficiency differs from E0 by +60.43966570833520914453886046%; C0 is unchanged."
"1140","战术猎犬","1","1140_merhd","Physical","Staging","2200","310","0","20","1.5","0.75","1.9","1","20","20","6.30","7.795","150","51.1","0.142615581809354","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.142615581809354","No quantified ability scenario; base panel only.","","0","",,,"0.152257338591281","0.152257338591281","0.430661245919345","5.71069212182798","0.961508762147242","5.4908805130628279561629554312","2","5","0.49","2.45","2","0.285231163618708","4","0.071307790904677","1140_merhd_2","Dedicated","0.371172574734225","0.371172574734225","DedicatedPanelPower","1.113517724202675","6","0.1855862873671125","1140_merhd_2","InheritedE2","0.371172574734225","0.371172574734225","InheritedE2PanelPower","1.855862873671125","10","0.1855862873671125","E2 dedicated variant efficiency differs from E0 by +160.26088455776309630317466473%; C0 is unchanged."
"1146","铁砧","6","1146_defspd","None","Staging","5000","0","80","50","1.0","0.50","1.0","1",,,,,,,,"UnattackableDrone","SupportAura20Seconds","1","1","1","1","1.20841414215174","3.62524242645522","6.04207071075870","1","3.62524242645522","BONDS: after reaching the support point, other allies in attack range gain DEF +200 and regen 400/s; auto-death is at 30 seconds, outside this window. Aura sensitivity is 1/3/5.","Travel time, attack-range geometry, recipients, stacking and silence timing are not confirmed.","0","",,,"6.10738456206143050","6.10738456206143050","0.430661245919345","28","0.75","21.00","21",,,,"2","7.25048485291044","42","0.1726305917359628571428571429","1146_defspd_2","Dedicated",,"3.62524242645522","InheritedE0ContinuousPowerNoPanelPower","10.87572727936566","63","0.1726305917359628571428571429","1146_defspd_2","InheritedE2",,"3.62524242645522","InheritedE0ContinuousPowerNoPanelPower","18.12621213227610","105","0.1726305917359628571428571429","E2 has a dedicated resource but E0 has no PanelPower; E0 ContinuousPower is inherited."
"1147","壳海狂奔者","1","1147_dshond","Physical","Staging","3000","280","0","20","1.3","0.65","1.9","1","21.538461538461538461538461538","21.5384615384615","8.25","8.25","150","51.1","0.152257338591281","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.152257338591281","No quantified ability scenario; base panel only.","","0","",,,"0.152257338591281","0.152257338591281","0.430661245919345","5.71069212182798","1","5.71069212182798","3","6","0.49","2.94","2","0.304514677182562","6","0.0507524461970936666666666667","1147_dshond_2","Dedicated","0.30053392198859","0.30053392198859","DedicatedPanelPower","0.90160176596577","9","0.1001779739961966666666666667","1147_dshond_2","InheritedE2","0.30053392198859","0.30053392198859","InheritedE2PanelPower","1.50266960994295","15","0.1001779739961966666666666667","E2 dedicated variant efficiency differs from E0 by +97.38550848793047436405318723%; C0 is unchanged."
"1165","深池侦察犬","2","1165_duhond","Physical","Staging","2800","300","0","0","1.4","0.70","1.7","1","21.428571428571428571428571429","21.4285714285714","7.50","7.795","150","51.1","0.147621151848311","BaseOrdinaryCombat","SelfResistance20Seconds","1","1","1","1.1219047619047619047619047619","0","0","0","1.05920005754568","0.1563603325326905766943133465","BONDS: self MR +70 for the full scenario.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","0.765167681697035","5.3561737718792373483231830296","5",,,,"2","0.3127206650653811533886266930","10","0.0312720665065381153388626693","1165_duhond_2","Dedicated","0.395671294124465","0.4190950575058070048723430612","DedicatedPanelPower","1.2572851725174210146170291836","15","0.0838190115011614009744686122","1165_duhond_2","InheritedE2","0.395671294124465","0.4190950575058070048723430612","InheritedE2PanelPower","2.0954752875290350243617153060","25","0.0838190115011614009744686122","E2 dedicated variant efficiency differs from E0 by +168.03157214966010526601087413%; C0 is unchanged."
"1166","深池侦察兵","2","1166_dusbr","Physical","Staging","3000","280","110","0","2.0","1.00","1.0","1","14","14","10.50","10.5","150","51.1","0.138484952943563","BaseOrdinaryCombat","SelfResistance20Seconds","1","1","1","1.0456498388829215896885069817","0","0","0","1.02257021220204","0.1416105877182887408380734685","BONDS: self MR +70 for the full scenario.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","0.75","5.2499999999999925","5",,,,"2","0.2832211754365774816761469370","10","0.0283221175436577481676146937","1166_dusbr_2","Dedicated","0.433436186298462","0.4432189329992612296936852625","DedicatedPanelPower","1.3296567989977836890810557875","15","0.0886437865998522459387370525","1166_dusbr_2","InheritedE2","0.433436186298462","0.4432189329992612296936852625","InheritedE2PanelPower","2.2160946649963061484684263125","25","0.0886437865998522459387370525","E2 dedicated variant efficiency differs from E0 by +212.98431857438039486775365662%; C0 is unchanged."
"1169","深池方阵战士","4","1169_duphx","Physical","Staging","4000","300","300","0","2.5","1.25","1.0","1","12","13.1304347826087","25.90","25.9","150","51.1","0.2106363671689","BaseOrdinaryCombat","SelfResistanceAndAura20Seconds","1","1","1","1.1785714285714285714285714286","0.397276262011544","1.191828786034632","1.986381310057720","1.08562029668362","1.420499901452893133318403418","BONDS: self MR +70; each other nearby Deep Pool Phalanx entity gains DEF +200, stackable. Aura sensitivity is 1/3/5.","Actual same-family entity count and formation uptime are encounter dependent.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.75","16.409861341439100","16",,,,"2","2.840999802905786266636806836","32","0.0887812438408058208324002136","1169_duphx_2","Dedicated","0.969192776471624","2.2440041355713778483322355989","DedicatedPanelPower","6.7320124067141335449967067967","48","0.1402502584732111155207647249","1169_duphx_2","InheritedE2","0.969192776471624","2.2440041355713778483322355989","InheritedE2PanelPower","11.220020677856889241661177994","80","0.1402502584732111155207647249","E2 dedicated variant efficiency differs from E0 by +57.97284697282986096348202693%; C0 is unchanged."
"1170","深池重甲卫士","4","1170_dushld","Physical","Staging","7000","700","750","0","4.0","2.00","0.7","1","200","200","299.00","299","150","51.1","2.79315162869367","BaseOrdinaryCombat","SelfResistance20Seconds","1","1","1","1","0","0","0","1","2.79315162869367","BONDS: self MR +70 for the full scenario.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.881811971737898","19.293882913919894148788438682","19",,,,"2","5.58630325738734","38","0.1470079804575615789473684211","1170_dushld_2","Dedicated","3.9256794194266","3.9256794194266","DedicatedPanelPower","11.7770382582798","57","0.2066147062856105263157894737","1170_dushld_2","InheritedE2","3.9256794194266","3.9256794194266","InheritedE2PanelPower","19.6283970971330","95","0.2066147062856105263157894737","E2 dedicated variant efficiency differs from E0 by +40.54659185339688462808155968%; C0 is unchanged."
"1230","深溟奠基者","4","1230_dsbudr","Magic","Staging","7000","450","200","30","3.0","1.50","1.0","1","240","240","29.70","29.7","150","51.1","0.96433463672375","BaseOrdinaryCombat","SelfResistance20Seconds","1","1","1","1.2","0","0","0","1.09544511501033","1.0563756670342931187786063375","BONDS: self MR +60 for the full scenario.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.75","16.409861341439100","16",,,,"2","2.1127513340685862375572126750","32","0.0660234791896433199236628961","1230_dsbudr_2","Dedicated","1.38955191827951","1.5221778609325225054094773383","DedicatedPanelPower","4.5665335827975675162284320149","48","0.0951361163082826565880923336","1230_dsbudr_2","InheritedE2","1.38955191827951","1.5221778609325225054094773383","InheritedE2PanelPower","7.6108893046626125270473866915","80","0.0951361163082826565880923336","E2 dedicated variant efficiency differs from E0 by +44.09436987562759262181528629%; C0 is unchanged."
"1231","深溟猎食者","4","1231_dsrunr","Physical","Staging","4000","450","50","0","3.0","1.50","1.0","1","100","100","12.00","12","150","51.1","0.395671294124465","BaseOrdinaryCombat","Evasion20Seconds","1","1","1","4.9999999999999999999999999999","0","0","0","2.23606797749979","0.8847479104076169948477713624","BONDS: 80% physical and magic evasion. Expected incoming damage multipliers are 0.20.","Variance and true-damage interactions are not modeled.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.75","16.409861341439100","16",,,,"2","1.7694958208152339896955427248","32","0.0552967444004760621779857102","1231_dsrunr_2","Dedicated","0.585205735980653","1.3085598064755348396347515629","DedicatedPanelPower","3.9256794194266045189042546887","48","0.0817849879047209274771719727","1231_dsrunr_2","InheritedE2","0.585205735980653","1.3085598064755348396347515629","InheritedE2PanelPower","6.5427990323776741981737578145","80","0.0817849879047209274771719727","E2 dedicated variant efficiency differs from E0 by +47.90199457749057288172296827%; C0 is unchanged."
"1232","深溟引痕者","5","1232_dssalr","Physical","Staging","19000","800","500","5","4.0","2.00","0.8","1","250","250","317.50","317.5","150","51.1","3.21799814602818","BaseOrdinaryCombat","ThresholdDefense20Seconds","1","1","1","1.6483516483516483516483516483","0","0","0","1.28388147753274","4.1315282144202777543369126132","BONDS: below half HP, DEF increases 300%, modeled as base DEF *4. Scenario convention: threshold at 10 seconds.","Actual threshold time and block-count value are encounter dependent.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","1.03498974007074","23.893020359471936061871031844","24",,,,"2","8.263056428840555508673825226","48","0.1721470089341782397640380256","1232_dssalr_2","Dedicated","3.95671294124465","5.0799504571780947126667248410","DedicatedPanelPower","15.239851371534284138000174523","72","0.2116646023824206130277802017","1232_dssalr_2","InheritedE2","3.95671294124465","5.0799504571780947126667248410","InheritedE2PanelPower","25.399752285890473563333624205","120","0.2116646023824206130277802017","E2 dedicated variant efficiency differs from E0 by +22.95572469885447462839721623%; C0 is unchanged."
"1238","“街头闲汉”","3","1238_ltmob","Physical","ConfirmedOverride","3500","380","50","0","2.2","1.10","1.3","1","72.727272727272727272727272727","72.7272727272727","10.40","10.4","150","51.1","0.314129874621362","BaseOrdinaryCombat","OrdinaryBaseline","1","1","1","1","0","0","0","1","0.314129874621362","Approved design section 4: score only the confirmed ordinary melee physical panel.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","0.75","9.18515606176575","9",,,,"2","0.628259749242724","18","0.0349033194023735555555555556","1238_ltmob_2","Dedicated","0.582412375229625","0.582412375229625","DedicatedPanelPower","1.747237125688875","27","0.064712486136625","1238_ltmob_2","InheritedE2","0.582412375229625","0.582412375229625","InheritedE2PanelPower","2.912061876148125","45","0.064712486136625","E2 dedicated variant efficiency differs from E0 by +85.40496217739195951650041784%; C0 is unchanged."
"1240","量产巨像","4","1240_ltgint","Physical","Staging","15000","650","1200","50","4.0","2.00","0.75","1","175","175","656.25","656.25","150","51.1","3.87077210803333","BaseOrdinaryCombat","ExplicitRiskOnly","1","1","1","1","0","0","0","1","3.87077210803333","No quantified ability scenario; base panel only.","BONDS confirms block count +1, but the approved 20-second model has no confirmed conversion from block slots to continuous power; numeric contribution is zero.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.07250134370846","23.466131118350595558222993048","23",,,,"2","7.74154421606666","46","0.16829443947971","1240_ltgint_2","Dedicated","5.156487879725","5.156487879725","DedicatedPanelPower","15.469463639175","69","0.2241951252054347826086956522","1240_ltgint_2","InheritedE2","5.156487879725","5.156487879725","InheritedE2PanelPower","25.782439398625","115","0.2241951252054347826086956522","E2 dedicated variant efficiency differs from E0 by +33.2160027975637956691500472%; C0 is unchanged."
"1243","残党萨克斯手","4","1243_ltswar","Physical","Staging","17500","800","650","20","4.5","2.25","0.8","1","222.22222222222222222222222222","222.222222222222","691.50","691.5","150","51.1","4.47748104252744","BaseOrdinaryCombat","OrdinaryBaseline","1","1","1","1","0","0","0","1","4.47748104252744","Approved design section 4: score only the confirmed ordinary melee physical panel.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.17041407720513","25.608443625339441246906803444","26",,,,"2","8.95496208505488","52","0.1722108093279784615384615385","1243_ltswar","InheritedE0","4.47748104252744","4.47748104252744","InheritedE0ContinuousPower","13.43244312758232","78","0.1722108093279784615384615385","1243_ltswar","InheritedE2","4.47748104252744","4.47748104252744","InheritedE2PanelPower","22.38740521263720","130","0.1722108093279784615384615385",""
"1246","黑水源石虫","1","1246_aslime","Physical","Staging","2250","280","0","0","1.7","0.85","1.0","1","16.470588235294117647058823529","16.4705882352941","6.25","7.795","150","51.1","0.129421531631534","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.129421531631534","No quantified ability scenario; base panel only.","","0","",,,"0.152257338591281","0.152257338591281","0.430661245919345","5.71069212182798","0.907103788086334","5.1801904563049450360341368253","2","5","0.49","2.45","2","0.258843063263068","4","0.064710765815767","1246_aslime_2","Dedicated","0.310960146532748","0.310960146532748","DedicatedPanelPower","0.932880439598244","6","0.155480073266374","1246_aslime_2","InheritedE2","0.310960146532748","0.310960146532748","InheritedE2PanelPower","1.554800732663740","10","0.155480073266374","E2 dedicated variant efficiency differs from E0 by +140.26925242861327252223701133%; C0 is unchanged."
"1254","实验用动力装甲","4","1254_lypa","Physical","Staging","8000","700","700","20","1.3","0.65","1.2","1","615.38461538461538461538461538","590.769230769231","329.70","329.7","150","51.1","5.04094928086621","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","5.04094928086621","No quantified ability scenario; base panel only.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.25668571936191","27.496051205994123728390832908","27",,,,"2","10.08189856173242","54","0.186701825217267037037037037","1254_lypa_2","Dedicated","5.7849254131082","5.7849254131082","DedicatedPanelPower","17.3547762393246","81","0.2142564967817851851851851852","1254_lypa_2","InheritedE2","5.7849254131082","5.7849254131082","InheritedE2PanelPower","28.9246270655410","135","0.2142564967817851851851851852","E2 dedicated variant efficiency differs from E0 by +14.75865141246073171361335136%; C0 is unchanged."
"1262","钢铁冲浪教练","4","1262_durplc","Magic","Staging","8000","400","800","10","3.0","1.50","0.75","1","213.33333333333333333333333333","213.333333333333","347.10","347.1","150","51.1","3.10814010284142","BaseOrdinaryCombat","UnblockedDamageReduction20Seconds","1","1","1","2.0000000000000000000000000001","0","0","0","1.4142135623731","4.395573887194057971708173802","BONDS: while unblocked, physical and magic damage taken is reduced 50%. Main scenario is explicitly unblocked for 20 seconds.","Actual blocked uptime is encounter dependent.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.15752034752549","25.326331203716920730240710212","25",,,,"2","8.791147774388115943416347604","50","0.1758229554877623188683269521","1262_durplc_2","Dedicated","4.27373843170688","6.043978852155012313576396928","DedicatedPanelPower","18.131936556465036940729190784","75","0.2417591540862004925430558771","1262_durplc_2","InheritedE2","4.27373843170688","6.043978852155012313576396928","InheritedE2PanelPower","30.219894260775061567881984640","125","0.2417591540862004925430558771","E2 dedicated variant efficiency differs from E0 by +37.50147323796265294224934024%; C0 is unchanged."
"1264","蜜酿级醒酒助手","5","1264_durgrd","Physical","Staging","10000","1100","1500","10","3.0","1.50","0.7","1","533.33333333333333333333333333","533.333333333333","460.00","460","150","51.1","5.65746922522388","BaseOrdinaryCombat","TimedAttackSpeed20Seconds","1.7500000000000000000000000001","1.7500000000000000000000000001","1.7500000000000000000000000001","1","0","0","0","1.3228756555323","7.484128309971853645228071324","BONDS: after first damage, additive ASPD +100 for 15 seconds. Confirmed base attack speed 100 makes the active attack-rate factor 2; scenario convention: first damage occurs at time 0.","Actual first-damage time and movement-speed path effect are encounter dependent.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","1.35","31.165118103569310","31",,,,"2","14.968256619943707290456142648","62","0.2414234938700597950073571395","1264_durgrd_2","Dedicated","7.92670928926726","10.486050747253398397232262498","DedicatedPanelPower","31.458152241760195191696787494","93","0.3382597015243031741042665322","1264_durgrd_2","InheritedE2","7.92670928926726","10.486050747253398397232262498","InheritedE2PanelPower","52.430253736266991986161312490","155","0.3382597015243031741042665322","E2 dedicated variant efficiency differs from E0 by +40.11051538603076675425935382%; C0 is unchanged."
"1274","蒸汽战车","4","1274_stmram","Physical","Staging","10000","650","800","20","3.0","1.50","0.7","1","233.33333333333333333333333333","233.333333333333","434.20","434.2","150","51.1","3.63560944164476","BaseOrdinaryCombat","ThresholdAttackSpeed20Seconds","1.5","1.5","1.5","1","0","0","0","1.22474487139159","4.4526940180372619152796315684","BONDS: first time below 50% HP, additive ASPD +100. Confirmed base attack speed 100 makes the active attack-rate factor 2; scenario convention: threshold at 10 seconds.","Actual threshold time and movement-speed path effect are encounter dependent.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.16652216306245","25.523289263427221740728229060","26",,,,"2","8.905388036074523830559263137","52","0.1712574622322023813569089065","1274_stmram_2","Dedicated","4.78500593525143","5.8604114787775074621006374737","DedicatedPanelPower","17.581234436332522386301912421","78","0.2254004414914425946961783644","1274_stmram_2","InheritedE2","4.78500593525143","5.8604114787775074621006374737","InheritedE2PanelPower","29.302057393887537310503187368","130","0.2254004414914425946961783644","E2 dedicated variant efficiency differs from E0 by +31.61496062917802781245753036%; C0 is unchanged."
"1277","家族士兵","1","1277_sgman","Physical","Staging","3500","320","120","10","1.8","0.90","1.0","1","22.222222222222222222222222222","22.2222222222222","12.50","12.5","150","51.1","0.190367440144473","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.190367440144473","No quantified ability scenario; base panel only.","","0","",,,"0.152257338591281","0.152257338591281","0.430661245919345","5.71069212182798","1.14342757501511","6.5297628445196602965093207778","3","7","0.49","3.43","2","0.380734880288946","6","0.063455813381491","1277_sgman_2","Dedicated","0.442373955203809","0.442373955203809","DedicatedPanelPower","1.327121865611427","9","0.1474579850679363333333333333","1277_sgman_2","InheritedE2","0.442373955203809","0.442373955203809","InheritedE2PanelPower","2.211869776019045","15","0.1474579850679363333333333333","E2 dedicated variant efficiency differs from E0 by +132.37900077244516510492828843%; C0 is unchanged."
